,USAF,WBAN,YEAR,MONTH,YEARMODA,TEMP,DEWP,WDSP,MAX,MIN,PRCP,DAY,CTRY,STATE,LAT,LON,ELEV(M),LBL
1146848,727850,24157,2016,1,2016-01-16 00:00:00,32.5,30.2,5.1,37.0,28.9,0.02,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146849,727850,24157,2016,2,2016-02-15 00:00:00,37.5,31.0,5.8,48.0,30.0,0.0,15.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146850,727850,24157,2016,3,2016-03-16 00:00:00,41.4,32.6,7.7,51.1,33.1,0.02,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146851,727850,24157,2016,4,2016-04-15 12:00:00,53.6,36.95,5.85,67.45,41.55,0.0,15.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146852,727850,24157,2016,5,2016-05-16 00:00:00,57.4,40.0,7.3,73.0,45.0,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146853,727850,24157,2016,6,2016-06-15 12:00:00,65.0,41.45,7.9,81.0,50.0,0.0,15.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146854,727850,24157,2016,7,2016-07-16 00:00:00,69.2,43.8,6.8,82.9,54.0,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146855,727850,24157,2016,8,2016-08-16 00:00:00,72.0,39.6,5.7,87.1,55.9,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146856,727850,24157,2016,9,2016-09-15 12:00:00,57.85,39.8,6.949999999999999,73.0,45.5,0.0,15.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146857,727850,24157,2016,10,2016-10-16 00:00:00,48.1,42.4,6.8,55.9,41.0,0.13,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146858,727850,24157,2016,11,2016-11-15 12:00:00,44.5,38.55,7.6,53.1,37.9,0.005,15.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146859,727850,24157,2016,12,2016-12-16 00:00:00,24.4,20.3,6.2,33.1,17.1,0.01,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146860,727850,24157,2017,1,2017-01-16 00:00:00,24.2,20.8,3.8,28.0,14.0,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146861,727850,24157,2017,2,2017-02-14 12:00:00,30.65,24.85,5.75,37.45,20.45,0.035,14.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146862,727850,24157,2017,3,2017-03-16 00:00:00,41.1,33.7,8.3,50.0,33.1,0.06,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146863,727850,24157,2017,4,2017-04-15 12:00:00,46.1,33.349999999999994,9.0,56.45,36.0,0.01,15.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146864,727850,24157,2017,5,2017-05-16 00:00:00,57.2,40.1,5.7,71.1,45.0,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146865,727850,24157,2017,6,2017-06-15 12:00:00,65.8,43.3,7.4,80.55,51.55,0.0,15.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146866,727850,24157,2017,7,2017-07-16 00:00:00,75.9,40.9,6.5,91.0,60.1,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146867,727850,24157,2017,8,2017-08-16 00:00:00,74.0,43.2,5.0,91.0,60.1,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146868,727850,24157,2017,9,2017-09-15 12:00:00,61.3,41.75,5.199999999999999,77.55,48.45,0.0,15.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146869,727850,24157,2017,10,2017-10-16 00:00:00,45.7,34.0,6.6,57.9,35.1,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146870,727850,24157,2017,11,2017-11-15 12:00:00,37.349999999999994,33.849999999999994,7.05,46.9,30.9,0.07,15.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146871,727850,24157,2017,12,2017-12-16 00:00:00,27.4,24.3,4.4,33.1,21.9,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146872,727850,24157,2018,1,2018-01-16 00:00:00,33.8,32.1,6.5,39.9,30.0,0.02,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146873,727850,24157,2018,2,2018-02-14 12:00:00,29.55,25.05,7.699999999999999,39.0,19.9,0.0,14.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146874,727850,24157,2018,3,2018-03-16 00:00:00,39.2,29.1,7.8,51.1,28.9,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146875,727850,24157,2018,4,2018-04-15 12:00:00,45.6,33.900000000000006,8.25,55.45,35.1,0.0,15.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146876,727850,24157,2018,5,2018-05-16 00:00:00,62.2,44.0,6.5,75.9,51.1,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146877,727850,24157,2018,6,2018-06-15 12:00:00,63.55,41.2,8.15,75.9,48.9,0.0,15.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146878,727850,24157,2018,7,2018-07-16 00:00:00,74.7,41.2,5.9,91.0,57.0,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146879,727850,24157,2018,8,2018-08-16 00:00:00,69.9,42.1,7.1,87.1,55.4,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146880,727850,24157,2018,9,2018-09-15 12:00:00,58.5,35.900000000000006,6.8,71.1,46.45,0.0,15.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146881,727850,24157,2018,10,2018-10-16 00:00:00,47.6,34.5,5.6,57.9,36.0,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146882,727850,24157,2018,11,2018-11-15 12:00:00,34.15,30.35,4.3,44.1,28.45,0.0,15.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146883,727850,24157,2018,12,2018-12-16 00:00:00,32.4,27.5,5.7,37.9,28.0,0.02,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146884,727850,24157,2019,1,2019-01-16 00:00:00,30.5,26.6,5.7,37.0,23.0,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146885,727850,24157,2019,2,2019-02-14 12:00:00,21.799999999999997,14.35,5.7,30.0,11.9,0.04,14.5,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146886,727850,24157,2019,3,2019-03-16 00:00:00,35.1,25.2,5.6,50.0,21.9,0.0,16.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1146887,727850,24157,2019,4,2019-04-09 00:00:00,45.0,34.6,7.6,54.0,34.0,0.01,9.0,US,WA,47.622,-117.528,717.2,"SPOKANE INTERNATIONAL AIRPORT, WA, US<br>Elevation: 717.2 m"
1376265,727883,24220,2004,1,2004-01-16 00:00:00,32.8,26.4,2.2,36.0,28.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376266,727883,24220,2004,2,2004-02-16 00:00:00,34.7,28.9,3.4,44.6,27.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376267,727883,24220,2004,3,2004-03-16 00:00:00,46.9,32.6,8.9,62.6,33.1,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376268,727883,24220,2004,4,2004-04-15 12:00:00,53.05,35.1,7.85,71.55,35.1,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376269,727883,24220,2004,5,2004-05-16 00:00:00,57.3,43.2,12.3,71.1,44.1,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376270,727883,24220,2004,6,2004-06-15 12:00:00,69.0,44.3,10.2,86.55,48.9,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376271,727883,24220,2004,7,2004-07-16 00:00:00,75.4,51.1,10.7,93.0,57.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376272,727883,24220,2004,8,2004-08-16 00:00:00,73.6,53.2,10.0,91.4,57.2,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376273,727883,24220,2004,9,2004-09-15 12:00:00,61.0,45.95,8.75,75.55000000000001,45.0,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376274,727883,24220,2004,10,2004-10-16 00:00:00,51.8,39.9,6.1,68.0,39.2,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376275,727883,24220,2004,11,2004-11-15 12:00:00,40.45,29.7,3.2,52.0,28.2,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376276,727883,24220,2004,12,2004-12-16 00:00:00,34.4,28.6,3.1,46.4,27.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376277,727883,24220,2005,1,2005-01-16 00:00:00,32.0,26.5,2.2,37.0,24.1,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376278,727883,24220,2005,2,2005-02-14 12:00:00,33.9,23.5,3.05,51.1,19.9,0.0,14.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376279,727883,24220,2005,3,2005-03-16 00:00:00,44.0,30.3,6.1,60.1,30.9,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376280,727883,24220,2005,4,2005-04-15 12:00:00,49.3,30.75,7.55,61.95,35.55,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376281,727883,24220,2005,5,2005-05-16 00:00:00,58.4,43.4,7.1,73.0,45.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376282,727883,24220,2005,6,2005-06-15 12:00:00,62.0,44.25,12.55,75.9,48.0,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376283,727883,24220,2005,7,2005-07-16 00:00:00,71.3,43.9,11.2,91.0,52.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376284,727883,24220,2005,8,2005-08-16 00:00:00,72.3,43.4,11.8,93.0,55.9,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376285,727883,24220,2005,9,2005-09-15 12:00:00,60.650000000000006,40.4,10.149999999999999,77.0,45.05,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376286,727883,24220,2005,10,2005-10-16 00:00:00,51.5,39.4,4.8,66.0,36.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376287,727883,24220,2005,11,2005-11-15 00:00:00,35.9,29.7,4.1,46.9,30.0,0.0,15.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376288,727883,24220,2005,12,2005-12-16 00:00:00,28.1,20.2,2.8,34.0,23.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376289,727883,24220,2006,1,2006-01-16 00:00:00,35.7,30.1,3.9,44.1,28.9,0.02,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376290,727883,24220,2006,2,2006-02-14 12:00:00,35.95,24.0,5.55,48.0,28.45,0.0,14.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376291,727883,24220,2006,3,2006-03-16 00:00:00,40.9,27.8,5.3,54.0,32.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376292,727883,24220,2006,4,2006-04-15 12:00:00,49.0,34.8,7.9,62.1,39.0,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376293,727883,24220,2006,5,2006-05-16 00:00:00,56.6,38.0,7.1,71.1,45.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376294,727883,24220,2006,6,2006-06-15 12:00:00,62.8,45.4,10.25,77.0,53.1,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376295,727883,24220,2006,7,2006-07-16 00:00:00,74.5,47.6,11.4,93.0,57.9,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376296,727883,24220,2006,8,2006-08-16 00:00:00,70.1,43.9,10.5,90.0,55.9,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376297,727883,24220,2006,9,2006-09-15 12:00:00,63.3,42.150000000000006,5.85,84.45,45.5,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376298,727883,24220,2006,10,2006-10-16 00:00:00,50.5,36.0,6.8,66.9,37.9,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376299,727883,24220,2006,11,2006-11-15 12:00:00,38.4,30.950000000000003,3.9499999999999997,46.45,30.9,0.01,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376300,727883,24220,2006,12,2006-12-16 00:00:00,25.5,20.1,1.8,34.0,19.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376301,727883,24220,2007,1,2007-01-16 00:00:00,25.4,20.7,1.5,32.0,21.2,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376302,727883,24220,2007,2,2007-02-14 12:00:00,36.2,30.450000000000003,2.5,43.0,30.549999999999997,0.0,14.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376303,727883,24220,2007,3,2007-03-16 00:00:00,43.5,32.3,6.6,57.9,34.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376304,727883,24220,2007,4,2007-04-15 12:00:00,47.9,31.900000000000002,9.15,62.1,36.0,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376305,727883,24220,2007,5,2007-05-16 00:00:00,59.2,36.4,11.3,77.0,45.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376306,727883,24220,2007,6,2007-06-15 12:00:00,61.5,41.4,11.75,78.1,51.1,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376307,727883,24220,2007,7,2007-07-16 00:00:00,74.9,48.7,10.0,91.9,60.1,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376308,727883,24220,2007,8,2007-08-16 00:00:00,68.4,45.9,9.7,86.0,54.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376309,727883,24220,2007,9,2007-09-15 12:00:00,60.7,40.5,9.15,78.55,48.0,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376310,727883,24220,2007,10,2007-10-16 00:00:00,49.1,37.4,4.7,60.1,37.9,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376311,727883,24220,2007,11,2007-11-15 12:00:00,37.599999999999994,28.1,2.35,47.45,28.65,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376312,727883,24220,2007,12,2007-12-16 00:00:00,30.3,24.5,3.5,37.9,23.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376313,727883,24220,2008,1,2008-01-16 00:00:00,26.7,20.5,2.5,34.0,18.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376314,727883,24220,2008,2,2008-02-15 00:00:00,37.5,28.8,3.9,48.9,30.2,0.0,15.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376315,727883,24220,2008,3,2008-03-16 00:00:00,39.1,25.8,8.6,53.1,30.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376316,727883,24220,2008,4,2008-04-15 12:00:00,44.0,26.6,7.85,56.45,34.1,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376317,727883,24220,2008,5,2008-05-16 00:00:00,58.6,39.1,9.4,73.9,46.9,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376318,727883,24220,2008,6,2008-06-15 12:00:00,62.150000000000006,39.0,13.95,78.1,49.45,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376319,727883,24220,2008,7,2008-07-16 00:00:00,71.4,43.8,12.1,89.1,57.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376320,727883,24220,2008,8,2008-08-16 00:00:00,68.4,46.5,10.3,87.1,53.1,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376321,727883,24220,2008,9,2008-09-15 12:00:00,62.95,39.1,5.0,81.5,44.55,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376322,727883,24220,2008,10,2008-10-16 00:00:00,50.0,31.5,4.7,62.1,39.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376323,727883,24220,2008,11,2008-11-15 12:00:00,40.85,33.55,2.6500000000000004,50.0,33.55,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376324,727883,24220,2008,12,2008-12-16 00:00:00,28.9,20.5,2.6,35.6,19.9,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376325,727883,24220,2009,1,2009-01-16 00:00:00,29.5,24.3,3.0,42.1,26.1,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376326,727883,24220,2009,2,2009-02-14 12:00:00,34.2,26.5,2.45,45.5,25.55,0.0,14.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376327,727883,24220,2009,3,2009-03-16 00:00:00,40.0,27.6,6.4,50.0,30.9,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376328,727883,24220,2009,4,2009-04-15 12:00:00,48.7,30.85,8.7,63.0,35.1,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376329,727883,24220,2009,5,2009-05-16 00:00:00,57.0,36.1,9.4,73.0,42.1,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376330,727883,24220,2009,6,2009-06-15 12:00:00,67.8,43.849999999999994,11.95,82.9,55.45,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376331,727883,24220,2009,7,2009-07-16 00:00:00,75.9,46.3,9.8,96.1,57.9,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376332,727883,24220,2009,8,2009-08-16 00:00:00,69.8,47.9,12.2,87.1,57.9,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376333,727883,24220,2009,9,2009-09-15 12:00:00,63.5,43.95,8.8,84.9,48.45,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376334,727883,24220,2009,10,2009-10-16 00:00:00,50.0,36.2,7.6,59.0,37.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376335,727883,24220,2009,11,2009-11-15 12:00:00,39.3,30.35,6.1,51.1,32.55,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376336,727883,24220,2009,12,2009-12-16 00:00:00,26.2,18.7,3.9,33.8,19.9,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376337,727883,24220,2010,1,2010-01-16 00:00:00,35.5,31.4,4.3,41.0,32.0,0.01,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376338,727883,24220,2010,2,2010-02-14 12:00:00,41.099999999999994,33.900000000000006,3.5,51.1,34.8,0.01,14.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376339,727883,24220,2010,3,2010-03-16 00:00:00,44.3,29.5,5.3,59.0,30.9,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376340,727883,24220,2010,4,2010-04-15 12:00:00,49.75,31.5,8.100000000000001,60.55,37.45,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376341,727883,24220,2010,5,2010-05-16 00:00:00,52.1,36.9,8.7,64.9,42.1,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376342,727883,24220,2010,6,2010-06-15 12:00:00,59.85,44.35,12.55,74.0,51.1,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376343,727883,24220,2010,7,2010-07-16 00:00:00,72.1,45.8,9.7,91.0,54.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376344,727883,24220,2010,8,2010-08-16 00:00:00,70.0,45.3,10.9,87.1,55.9,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376345,727883,24220,2010,9,2010-09-15 12:00:00,60.5,46.25,5.1,73.45,50.0,0.0,15.5,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
1376346,727883,24220,2010,10,2010-10-16 00:00:00,49.1,36.5,3.6,66.0,41.0,0.0,16.0,US,WA,47.034,-120.53,538.3,"BOWERS FIELD AIRPORT, WA, US<br>Elevation: 538.3 m"
